invoice_id,date,store_id,store_name,store_city,product_name,manufacturing_company,pack,unit_volume_ml,unit_sold,unit_retail_price,total_price,volume_sold_liters
INV-44003300009,2022-01-21,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,12,750,12,1.41,16.92,9.0
INV-44003300012,2022-01-21,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,1,50,1,6.97,6.97,0.05
INV-44003300004,2022-01-21,6016,Metro Mall,CLARINDA,FruitFusion Quencher,SipStory Co.,12,750,12,2.7,32.4,9.0
INV-44003300005,2022-01-21,6016,Metro Mall,CLARINDA,FruitFusion Quencher,SipStory Co.,12,1000,6,3.42,20.52,6.0
INV-44077300001,2022-01-24,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SnackSynergy Foods,6,1750,12,2.06,24.72,21.0
INV-44077300009,2022-01-24,5741,Town Treasures,CLINTON,PureElixir Zest,NibbleNook Ventures,6,1750,6,1.99,11.94,10.5
INV-44077300008,2022-01-24,5741,Town Treasures,CLINTON,Sparkling Bliss Brew,MunchWave Snacks,12,750,12,4.48,53.76,9.0
INV-44077300007,2022-01-24,5741,Town Treasures,CLINTON,SunsetCitrus Drift,NibbleNook Ventures,12,750,3,2.34,7.02,2.25
INV-44077300002,2022-01-24,5741,Town Treasures,CLINTON,ChocoMint Bliss,Fusion Delights,6,50,6,1.16,6.96,0.3
INV-44077300005,2022-01-24,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,6,1750,6,4.14,24.84,10.5
INV-44077200001,2022-01-24,5741,Town Treasures,CLINTON,VitaWave Splash,Crunchy Group,6,750,1,12.15,12.15,0.75
INV-44077300004,2022-01-24,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,12,750,12,2.43,29.16,9.0
INV-44077300006,2022-01-24,5741,Town Treasures,CLINTON,SunsetCitrus Drift,NibbleNook Ventures,12,50,12,1.35,16.2,0.6
INV-44077400001,2022-01-24,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,24,375,24,1.22,11.76,9.0
INV-44077300003,2022-01-24,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,24,200,48,1.22,25.44,9.6
INV-44088100001,2022-01-25,9039,Skyline Stores,WEST DES MOINES,CitrusBurst Breeze,Frescan Jaya,6,750,258,2.14,552.12,193.5
INV-44196100002,2022-01-27,4119,Peak Provisions,CEDAR FALLS,SootheSip Serenity,BiteBlend Delights,12,750,12,1.62,19.44,9.0
INV-44196100006,2022-01-27,4119,Peak Provisions,CEDAR FALLS,ZenZen Tea Blend,OliverCraft Inc.,12,750,12,2.7,32.4,9.0
INV-44196100019,2022-01-27,4119,Peak Provisions,CEDAR FALLS,PeachyKeen Revive,MunchWave Snacks,12,750,12,3.06,36.72,9.0
INV-44196100005,2022-01-27,4119,Peak Provisions,CEDAR FALLS,PureElixir Zest,MunchWave Snacks,12,750,12,2.45,29.4,9.0
INV-44196100023,2022-01-27,4119,Peak Provisions,CEDAR FALLS,SpicedApple Hug,SipSavor Co.,12,375,12,1.76,21.12,4.5
INV-44196100022,2022-01-27,4119,Peak Provisions,CEDAR FALLS,SpicedApple Hug,SipSavor Co.,12,375,12,1.76,21.12,4.5
INV-44196100008,2022-01-27,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,MunchWave Snacks,12,750,12,2.23,26.76,9.0
INV-44196100011,2022-01-27,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,BiteBlend Delights,6,1750,6,2.82,16.92,10.5
INV-44196100013,2022-01-27,4119,Peak Provisions,CEDAR FALLS,OasisGlow Refresher,MunchWave Snacks,12,750,12,2.23,26.76,9.0
INV-44196100014,2022-01-27,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,Crunchy Group,6,1750,6,3.62,21.72,10.5
INV-44196100009,2022-01-27,4119,Peak Provisions,CEDAR FALLS,CitrusBurst Breeze,MunchWave Snacks,6,1750,6,3.5,21.0,10.5
INV-44196100001,2022-01-27,4119,Peak Provisions,CEDAR FALLS,CocoCrave Delight,SipSavor Co.,12,750,12,2.97,35.64,9.0
INV-44196100012,2022-01-27,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,BiteBurst Co.,6,1750,6,2.7,16.2,10.5
INV-44196100003,2022-01-27,4119,Peak Provisions,CEDAR FALLS,ZenZen Tea Blend,Crunchy Group,12,750,12,2.16,25.92,9.0
INV-44196100004,2022-01-27,4119,Peak Provisions,CEDAR FALLS,FrostyMango Fusion,CraveCrafter Brands,6,1750,6,4.05,24.3,10.5
INV-44196100017,2022-01-27,4119,Peak Provisions,CEDAR FALLS,VelvetMist Infusion,NibbleNation Group,12,750,12,3.38,40.56,9.0
INV-44196100010,2022-01-27,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,BiteBlend Delights,12,750,12,1.41,16.92,9.0
INV-44196100007,2022-01-27,4119,Peak Provisions,CEDAR FALLS,ZenZen Tea Blend,MunchWave Snacks,12,750,12,3.06,36.72,9.0
INV-44196100015,2022-01-27,4119,Peak Provisions,CEDAR FALLS,PureElixir Zest,MunchWave Snacks,12,750,12,2.45,29.4,9.0
INV-44196100016,2022-01-27,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,SipStory Co.,6,1750,12,5.13,61.56,21.0
INV-44196100020,2022-01-27,4119,Peak Provisions,CEDAR FALLS,PureElixir Zest,MunchWave Snacks,6,1750,6,4.86,29.16,10.5
INV-44196100018,2022-01-27,4119,Peak Provisions,CEDAR FALLS,BerryBlitz Chill,BiteBurst Co.,6,750,6,2.7,16.2,4.5
INV-44196100021,2022-01-27,4119,Peak Provisions,CEDAR FALLS,SpicedApple Hug,FlavBlend Innovations,6,1750,6,2.36,14.16,10.5
INV-44293200003,2022-02-01,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SnackSynergy Foods,24,375,24,1.22,13.68,9.0
INV-44293200009,2022-02-01,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,48,100,48,1.22,34.56,4.8
INV-44293200004,2022-02-01,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SnackSynergy Foods,12,750,12,1.22,11.28,9.0
INV-44293200008,2022-02-01,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-44293100002,2022-02-01,5741,Town Treasures,CLINTON,AquaFrost Quencher,TasteTwist Enterprises,6,750,1,9.45,9.45,0.75
INV-44293100001,2022-02-01,5741,Town Treasures,CLINTON,CocoCrave Delight,TasteTwist Enterprises,6,750,1,6.07,6.07,0.75
INV-44293200002,2022-02-01,5741,Town Treasures,CLINTON,FruitFusion Quencher,NibbleNook Ventures,6,1750,12,1.87,22.44,21.0
INV-44293200006,2022-02-01,5741,Town Treasures,CLINTON,PineapplePop Fizz,MunchMix Inc.,12,1000,12,7.42,89.04,12.0
INV-44293200001,2022-02-01,5741,Town Treasures,CLINTON,FruitFusion Quencher,NibbleNook Ventures,12,1000,96,1.07,102.72,96.0
INV-44293200005,2022-02-01,5741,Town Treasures,CLINTON,FruitFusion Quencher,CC Brands,12,375,12,1.22,9.12,4.5
INV-44293200007,2022-02-01,5741,Town Treasures,CLINTON,FrostyMango Fusion,CrunchCraft Co.,6,1750,6,2.3,13.8,10.5
INV-44418200003,2022-02-03,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,SipStory Co.,12,750,12,2.7,32.4,9.0
INV-44418200002,2022-02-03,4119,Peak Provisions,CEDAR FALLS,BerryBlitz Chill,NibbleNook Ventures,12,750,12,1.62,19.44,9.0
INV-44418200004,2022-02-03,4119,Peak Provisions,CEDAR FALLS,OasisGlow Refresher,BiteBlend Delights,12,750,12,2.3,27.6,9.0
INV-44411400001,2022-02-03,9039,Skyline Stores,WEST DES MOINES,PassionPunch Spark,Frescan Jaya,6,750,60,4.05,243.0,45.0
INV-44418200001,2022-02-03,4119,Peak Provisions,CEDAR FALLS,SummerSip Tropical,SavorSip Innovations,12,750,12,3.92,47.04,9.0
INV-44418200005,2022-02-03,4119,Peak Provisions,CEDAR FALLS,SpicedApple Hug,FlavBlend Innovations,6,1750,6,2.36,14.16,10.5
INV-44411400002,2022-02-03,9039,Skyline Stores,WEST DES MOINES,FruitFusion Quencher,Frescan Jaya,12,750,60,2.14,128.4,45.0
INV-44454300001,2022-02-04,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,12,750,12,2.42,29.04,9.0
INV-44454300008,2022-02-04,6016,Metro Mall,CLARINDA,CocoCrave Delight,SipSavor Co.,12,750,6,2.97,17.82,4.5
INV-44454300016,2022-02-04,6016,Metro Mall,CLARINDA,FruitFusion Quencher,CrunchCraft Enterprises,24,375,12,1.22,6.12,4.5
INV-44454300006,2022-02-04,6016,Metro Mall,CLARINDA,AquaBerry Burst,TasteTwist Enterprises,12,750,6,4.2,25.2,4.5
INV-44454300009,2022-02-04,6016,Metro Mall,CLARINDA,FruitFusion Quencher,MunchWave Snacks,12,1000,6,2.5,15.0,6.0
INV-44454300013,2022-02-04,6016,Metro Mall,CLARINDA,CitrusBurst Breeze,MunchWave Snacks,12,375,12,1.22,11.28,4.5
INV-44454300021,2022-02-04,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-44454300014,2022-02-04,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,24,375,12,1.29,15.48,4.5
INV-44454300024,2022-02-04,6016,Metro Mall,CLARINDA,FruitFusion Quencher,Fusion Delights,6,50,6,1.27,7.62,0.3
INV-44454300017,2022-02-04,6016,Metro Mall,CLARINDA,FruitFusion Quencher,CrunchCraft Co.,24,375,24,1.22,12.0,9.0
INV-44454300018,2022-02-04,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,6,1750,6,2.82,16.92,10.5
INV-44454300022,2022-02-04,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,1,50,1,6.97,6.97,0.05
INV-44454300012,2022-02-04,6016,Metro Mall,CLARINDA,PureElixir Zest,MunchWave Snacks,24,375,12,1.35,16.2,4.5
INV-44454300007,2022-02-04,6016,Metro Mall,CLARINDA,AquaBerry Burst,TasteTwist Enterprises,12,750,6,4.2,25.2,4.5
INV-44454300004,2022-02-04,6016,Metro Mall,CLARINDA,PureElixir Zest,MunchWave Snacks,6,1750,6,4.86,29.16,10.5
INV-44454300011,2022-02-04,6016,Metro Mall,CLARINDA,OasisGlow Refresher,SnackSense Ventures,12,750,6,1.89,11.34,4.5
INV-44454300002,2022-02-04,6016,Metro Mall,CLARINDA,FruitFusion Quencher,CrunchCraft Co.,12,50,12,1.12,13.44,0.6
INV-44454300020,2022-02-04,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,12,750,6,1.41,8.46,4.5
INV-44454300010,2022-02-04,6016,Metro Mall,CLARINDA,OasisGlow Refresher,MunchWave Snacks,12,750,6,2.23,13.38,4.5
INV-44454300019,2022-02-04,6016,Metro Mall,CLARINDA,Sparkling Bliss Brew,BiteBlend Delights,6,1750,6,2.82,16.92,10.5
INV-44454300015,2022-02-04,6016,Metro Mall,CLARINDA,SummerSip Tropical,BiteBloom Foods,24,375,6,1.9,11.4,2.25
INV-44454300005,2022-02-04,6016,Metro Mall,CLARINDA,CaramelCrunch Craze,MunchWave Snacks,12,750,6,2.45,14.7,4.5
INV-44454300023,2022-02-04,6016,Metro Mall,CLARINDA,CitrusBurst Breeze,MunchWave Snacks,12,50,12,1.67,20.04,0.6
INV-44454300003,2022-02-04,6016,Metro Mall,CLARINDA,VitaWave Splash,NibbleNook Ventures,24,375,24,1.44,34.56,9.0
INV-44501500006,2022-02-07,5741,Town Treasures,CLINTON,PureElixir Zest,BiteBlend Delights,24,375,24,1.22,19.44,9.0
INV-44501600002,2022-02-07,5741,Town Treasures,CLINTON,ChocoMint Bliss,NibbleNation Group,12,50,1,2.4,2.4,0.05
INV-44501500013,2022-02-07,5741,Town Treasures,CLINTON,CocoCrave Delight,MunchWave Snacks,12,750,2,6.34,12.68,1.5
INV-44501500005,2022-02-07,5741,Town Treasures,CLINTON,PineapplePop Fizz,MunchMix Inc.,12,375,12,3.37,40.44,4.5
INV-44501500009,2022-02-07,5741,Town Treasures,CLINTON,FruitFusion Quencher,SnackSynergy Foods,12,750,12,1.22,10.92,9.0
INV-44501500003,2022-02-07,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNation Group,24,375,24,1.01,24.24,9.0
INV-44501500001,2022-02-07,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNation Group,10,50,10,1.5,15.0,0.5
INV-44501500010,2022-02-07,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,6,1750,6,4.14,24.84,10.5
INV-44501500011,2022-02-07,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,6,1750,6,2.02,12.12,10.5
INV-44501500008,2022-02-07,5741,Town Treasures,CLINTON,Sparkling Bliss Brew,BiteBlend Delights,12,750,12,1.41,16.92,9.0
INV-44501500012,2022-02-07,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,12,750,12,2.43,29.16,9.0
INV-44501600001,2022-02-07,5741,Town Treasures,CLINTON,Sparkling Bliss Brew,MunchWave Snacks,12,750,12,4.48,53.76,9.0
INV-44501500004,2022-02-07,5741,Town Treasures,CLINTON,FruitFusion Quencher,SipStory Co.,12,375,12,1.46,17.52,4.5
INV-44501500002,2022-02-07,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNation Group,24,200,48,1.22,25.92,9.6
INV-44501500007,2022-02-07,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,48,100,48,1.22,34.56,4.8
INV-44567200002,2022-02-09,9039,Skyline Stores,WEST DES MOINES,VelvetChai Charm,Frescan Jaya,12,750,336,1.8,604.8,252.0
INV-44567200003,2022-02-09,9039,Skyline Stores,WEST DES MOINES,BerryBlitz Chill,Frescan Jaya,6,750,210,2.14,449.4,157.5
INV-44567200001,2022-02-09,9039,Skyline Stores,WEST DES MOINES,VelvetChai Charm,Frescan Jaya,6,700,120,1.8,216.0,84.0
INV-44629900001,2022-02-10,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,MunchWave Snacks,12,750,12,4.48,53.76,9.0
INV-44629900013,2022-02-10,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,MunchWave Snacks,6,1750,18,3.98,71.64,31.5
INV-44612100001,2022-02-10,9039,Skyline Stores,WEST DES MOINES,CitrusBurst Breeze,Frescan Jaya,6,750,138,2.14,295.32,103.5
INV-44629900009,2022-02-10,4119,Peak Provisions,CEDAR FALLS,OasisGlow Refresher,NibbleNation Group,12,750,12,2.02,24.24,9.0
INV-44629900006,2022-02-10,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,SipStory Co.,12,750,24,2.7,64.8,18.0
INV-44629900012,2022-02-10,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,MunchWave Snacks,12,750,12,4.48,53.76,9.0
INV-44629900005,2022-02-10,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,CrunchCraft Co.,6,1750,12,1.94,23.28,21.0
INV-44629900004,2022-02-10,4119,Peak Provisions,CEDAR FALLS,VelvetChai Charm,NibbleNation Group,12,750,12,2.16,25.92,9.0
INV-44629900007,2022-02-10,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,SipStory Co.,6,1750,12,5.13,61.56,21.0
INV-44629900011,2022-02-10,4119,Peak Provisions,CEDAR FALLS,VelvetMist Infusion,MunchWave Snacks,6,750,6,7.25,43.5,4.5
INV-44629900008,2022-02-10,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,NibbleNation Group,12,750,12,2.02,24.24,9.0
INV-44629900003,2022-02-10,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,MunchWave Snacks,12,750,12,4.48,53.76,9.0
INV-44629900010,2022-02-10,4119,Peak Provisions,CEDAR FALLS,VitaWave Splash,NibbleNook Ventures,12,750,12,2.42,29.04,9.0
INV-44629900002,2022-02-10,4119,Peak Provisions,CEDAR FALLS,Sparkling Bliss Brew,BiteBlend Delights,6,1750,12,2.82,33.84,21.0
INV-44736800003,2022-02-15,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,24,375,24,1.22,11.76,9.0
INV-44736400003,2022-02-15,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,48,100,144,1.22,103.68,14.4
INV-44736600005,2022-02-15,5741,Town Treasures,CLINTON,ZenZen Tea Blend,CraveCrafter Brands,12,200,12,1.21,14.52,2.4
INV-44736800001,2022-02-15,5741,Town Treasures,CLINTON,MorningMist Wakeup,CrunchCraft Co.,6,1750,6,2.02,12.12,10.5
INV-44736600001,2022-02-15,5741,Town Treasures,CLINTON,BerryBloom Oasis,OliverCraft Inc.,12,750,3,4.59,13.77,2.25
INV-44736600004,2022-02-15,5741,Town Treasures,CLINTON,FruitFusion Quencher,CC Brands,12,50,12,1.24,14.88,0.6
INV-44736400001,2022-02-15,5741,Town Treasures,CLINTON,PineapplePop Fizz,MunchMix Inc.,12,750,12,6.21,74.52,9.0
INV-44736800004,2022-02-15,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.62,16.2,0.5
INV-44736400002,2022-02-15,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,6,1750,6,4.14,24.84,10.5
INV-44736700001,2022-02-15,5741,Town Treasures,CLINTON,CreamyCaramel Cloud,MunchWave Snacks,6,750,1,33.75,33.75,0.75
INV-44736600002,2022-02-15,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-44736800002,2022-02-15,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SnackSynergy Foods,6,1750,6,2.06,12.36,10.5
INV-44736600003,2022-02-15,5741,Town Treasures,CLINTON,SpicedApple Hug,FlavBlend Innovations,6,1750,2,2.36,4.72,3.5
INV-44847800001,2022-02-17,9039,Skyline Stores,WEST DES MOINES,FruitFusion Quencher,Frescan Jaya,6,750,60,2.14,128.4,45.0
INV-44875700001,2022-02-18,9039,Skyline Stores,WEST DES MOINES,CitrusBurst Breeze,Frescan Jaya,6,750,54,2.14,115.56,40.5
INV-44925000001,2022-02-21,9039,Skyline Stores,WEST DES MOINES,CitrusBurst Breeze,Frescan Jaya,6,750,72,2.14,154.08,54.0
INV-44925000002,2022-02-21,9039,Skyline Stores,WEST DES MOINES,FruitFusion Quencher,Frescan Jaya,6,750,60,2.14,128.4,45.0
INV-44949800008,2022-02-22,5741,Town Treasures,CLINTON,Sparkling Bliss Brew,MunchWave Snacks,10,50,10,1.99,19.9,0.5
INV-44949800005,2022-02-22,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,24,200,24,1.22,12.72,4.8
INV-44949800014,2022-02-22,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SipSavor Co.,12,750,2,1.08,2.16,1.5
INV-44949800001,2022-02-22,5741,Town Treasures,CLINTON,AquaBerry Burst,TasteTwist Enterprises,6,1750,1,8.56,8.56,1.75
INV-44949800002,2022-02-22,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,48,200,48,1.22,34.56,9.6
INV-44949800012,2022-02-22,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SipSavor Co.,24,375,6,1.22,5.1,2.25
INV-44949800003,2022-02-22,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,24,375,24,1.22,11.76,9.0
INV-44949800011,2022-02-22,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNation Group,10,50,10,1.5,15.0,0.5
INV-44949800010,2022-02-22,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.62,16.2,0.5
INV-44949800013,2022-02-22,5741,Town Treasures,CLINTON,Sparkling Bliss Brew,BiteBlend Delights,24,375,6,1.22,4.98,2.25
INV-44949800009,2022-02-22,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-44949800006,2022-02-22,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,24,375,24,1.22,20.88,9.0
INV-44949800007,2022-02-22,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,6,1750,6,4.14,24.84,10.5
INV-44949800004,2022-02-22,5741,Town Treasures,CLINTON,ChocoMint Bliss,NibbleNation Group,12,50,2,2.4,4.8,0.1
INV-45054700006,2022-02-24,4119,Peak Provisions,CEDAR FALLS,VelvetMist Infusion,NibbleNation Group,12,750,12,3.38,40.56,9.0
INV-45054700007,2022-02-24,4119,Peak Provisions,CEDAR FALLS,VitaWave Splash,NibbleNook Ventures,12,750,12,2.42,29.04,9.0
INV-45234800005,2022-03-03,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,SipStory Co.,12,750,12,2.7,32.4,9.0
INV-45234800006,2022-03-03,4119,Peak Provisions,CEDAR FALLS,FruitFusion Quencher,SipStory Co.,6,1750,6,5.13,30.78,10.5
INV-45262000002,2022-03-04,9039,Skyline Stores,WEST DES MOINES,FruitFusion Quencher,Frescan Jaya,12,750,120,2.14,256.8,90.0
INV-45349000009,2022-03-07,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,24,200,24,1.22,12.72,4.8
INV-45349000001,2022-03-07,5741,Town Treasures,CLINTON,AquaBerry Burst,TasteTwist Enterprises,12,50,2,3.1,6.2,0.1
INV-45552100001,2022-03-14,5741,Town Treasures,CLINTON,AquaBerry Burst,TasteTwist Enterprises,12,50,12,3.1,37.2,0.6
INV-45552100008,2022-03-14,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-45552100004,2022-03-14,5741,Town Treasures,CLINTON,MorningMist Wakeup,CrunchCraft Co.,6,1750,6,2.02,12.12,10.5
INV-45552100007,2022-03-14,5741,Town Treasures,CLINTON,PureElixir Zest,NibbleNook Ventures,6,1750,6,1.99,11.94,10.5
INV-45552100006,2022-03-14,5741,Town Treasures,CLINTON,SummerSip Tropical,BiteBloom Foods,12,750,6,3.88,23.28,4.5
INV-45552100009,2022-03-14,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.62,16.2,0.5
INV-45552100005,2022-03-14,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,24,375,24,1.22,11.76,9.0
INV-45552100002,2022-03-14,5741,Town Treasures,CLINTON,AquaBerry Burst,TasteTwist Enterprises,12,750,3,4.3,12.9,2.25
INV-45552100003,2022-03-14,5741,Town Treasures,CLINTON,VelvetMist Infusion,MunchWave Snacks,6,750,6,9.31,55.86,4.5
INV-45775300005,2022-03-21,5741,Town Treasures,CLINTON,RadiantRoot Infusion,OliverCraft Inc.,12,750,4,7.28,29.12,3.0
INV-45775300009,2022-03-21,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,48,100,48,1.22,34.56,4.8
INV-45775300008,2022-03-21,5741,Town Treasures,CLINTON,HerbalHarmony Sip,FlavBlend Innovations,48,200,6,1.22,5.64,1.2
INV-45775300004,2022-03-21,5741,Town Treasures,CLINTON,Sparkling Bliss Brew,BiteBlend Delights,24,375,24,1.22,19.92,9.0
INV-45775300001,2022-03-21,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNation Group,24,375,24,1.22,22.56,9.0
INV-45775300003,2022-03-21,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SipSavor Co.,24,375,24,1.22,20.4,9.0
INV-45775300007,2022-03-21,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,6,1750,6,4.14,24.84,10.5
INV-45775300006,2022-03-21,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,24,200,24,1.22,12.72,4.8
INV-45775300002,2022-03-21,5741,Town Treasures,CLINTON,CocoCrave Delight,SipSavor Co.,24,375,24,1.51,36.24,9.0
INV-45775300010,2022-03-21,5741,Town Treasures,CLINTON,FruitFusion Quencher,SipStory Co.,24,200,24,1.22,22.56,4.8
INV-45905800001,2022-03-25,9039,Skyline Stores,WEST DES MOINES,CitrusBurst Breeze,Frescan Jaya,6,750,120,2.14,256.8,90.0
INV-45894800001,2022-03-25,9039,Skyline Stores,WEST DES MOINES,CitrusBurst Breeze,Frescan Jaya,6,750,96,2.14,205.44,72.0
INV-45966100017,2022-03-28,5741,Town Treasures,CLINTON,VitaWave Splash,NibbleNook Ventures,48,100,48,1.22,34.56,4.8
INV-45966100009,2022-03-28,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,12,750,12,1.73,20.76,9.0
INV-45966100007,2022-03-28,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,48,200,48,1.22,34.56,9.6
INV-45966100008,2022-03-28,5741,Town Treasures,CLINTON,FruitFusion Quencher,Fusion Delights,24,375,24,1.22,11.76,9.0
INV-45966100011,2022-03-28,5741,Town Treasures,CLINTON,CreamyCaramel Cloud,MunchWave Snacks,6,750,1,17.55,17.55,0.75
INV-45966100001,2022-03-28,5741,Town Treasures,CLINTON,AquaBerry Burst,TasteTwist Enterprises,12,750,2,4.3,8.6,1.5
INV-45966100013,2022-03-28,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.62,16.2,0.5
INV-45966100004,2022-03-28,5741,Town Treasures,CLINTON,SootheSip Serenity,NibbleNook Ventures,12,750,12,1.73,20.76,9.0
INV-45966100016,2022-03-28,5741,Town Treasures,CLINTON,ChocoMint Bliss,NibbleNation Group,12,50,2,2.4,4.8,0.1
INV-45966100014,2022-03-28,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SipStory Ventures,6,750,1,3.1,3.1,0.75
INV-45966100005,2022-03-28,5741,Town Treasures,CLINTON,Sparkling Bliss Brew,MunchWave Snacks,24,375,6,2.29,13.74,2.25
INV-45966100003,2022-03-28,5741,Town Treasures,CLINTON,AquaBerry Burst,TasteTwist Enterprises,24,375,6,2.16,12.96,2.25
INV-45966100015,2022-03-28,5741,Town Treasures,CLINTON,CreamyCaramel Cloud,SnackSphere Innovations,3,750,2,34.42,68.84,1.5
INV-45966100010,2022-03-28,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-45966100012,2022-03-28,5741,Town Treasures,CLINTON,RadiantRoot Revive,NibbleNook Ventures,10,50,10,1.39,13.9,0.5
INV-45966100006,2022-03-28,5741,Town Treasures,CLINTON,CitrusBurst Breeze,SnackSynergy Foods,24,375,24,1.22,13.68,9.0
INV-45966000001,2022-03-28,5741,Town Treasures,CLINTON,CocoCrave Delight,CraveCrisp Brands,6,750,1,18.22,18.22,0.75
INV-45966100002,2022-03-28,5741,Town Treasures,CLINTON,AquaBerry Burst,TasteTwist Enterprises,6,1750,1,8.56,8.56,1.75
INV-46082200004,2022-03-31,4755,Urban Outlet,MASON CITY,CocoCrave Delight,SipSavor Co.,6,1750,6,8.78,52.68,10.5
INV-46082200033,2022-03-31,4755,Urban Outlet,MASON CITY,PureElixir Zest,MunchWave Snacks,6,1750,6,4.86,29.16,10.5
INV-46082200011,2022-03-31,4755,Urban Outlet,MASON CITY,FruitFusion Quencher,MunchWave Snacks,12,750,12,2.23,26.76,9.0
INV-46082200003,2022-03-31,4755,Urban Outlet,MASON CITY,CocoCrave Delight,SipSavor Co.,12,750,12,4.86,58.32,9.0
