province_state,country_region,date,latitude,longitude,location_geom,confirmed,deaths,recovered,active,fips,admin2,combined_key
Unknown,Malaysia,2021-11-26,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-02-18,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-11-22,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-04,,,,24,0,0,,,,
,Malaysia,2020-02-04,,,,10,0,0,,,,
Unknown,Malaysia,2022-01-01,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-08,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-09,,,,40,0,2,,,,
,Malaysia,2020-02-09,,,,16,0,1,,,,
Unknown,Malaysia,2022-03-13,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-07,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-22,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-20,,,,84,0,34,,,,
,Malaysia,2020-02-20,,,,22,0,15,,,,
Unknown,Malaysia,2022-08-15,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-13,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-11-30,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-07,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-03-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-17,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-30,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-12,,,,50,0,15,,,,
,Malaysia,2020-02-12,,,,18,0,3,,,,
Unknown,Malaysia,2021-10-08,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-03,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-10-25,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-27,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-17,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-20,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-03-29,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-02,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-10,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-29,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-27,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-02-12,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-03-19,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-10-17,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-19,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-23,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-15,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-02-20,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-02-02,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-14,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-04,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-09-24,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-26,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-12,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-27,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-17,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-19,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-20,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-25,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-23,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-19,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-04,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-27,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-10-29,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-27,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-12,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-10,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-02,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-30,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-02-27,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-30,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-17,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-25,,,,91,0,53,,,,
,Malaysia,2020-02-25,,,,22,0,18,,,,
Unknown,Malaysia,2022-11-07,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-10,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-27,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-09-22,,,,0,0,0,0,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-09,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-09-30,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-03-20,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-16,,,,75,0,18,,,,
,Malaysia,2020-02-16,,,,22,0,7,,,,
Unknown,Malaysia,2022-11-15,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-19,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-09,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-20,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-20,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-02,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-19,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-12,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-31,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-07,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-27,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-12,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-30,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-22,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-04,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-20,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-15,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-15,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-23,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-10-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-07,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-17,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-19,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-02-19,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-11-23,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-20,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-02,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-17,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-09,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-25,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-03-12,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-23,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-09,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-11-17,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-02,,,,18,0,0,,,,
,Malaysia,2020-02-02,,,,8,0,0,,,,
Unknown,Malaysia,2022-08-06,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-16,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-03,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-04,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-31,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-12,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-10-10,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-22,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-20,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-01,,,,16,0,0,,,,
,Malaysia,2020-02-01,,,,8,0,0,,,,
Unknown,Malaysia,2021-10-27,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-29,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-09,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-29,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-10,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-27,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-10,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-20,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-02,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-01-25,,,,3,,,,,,
,Malaysia,2020-01-25,,,,3,,,,,,
Unknown,Malaysia,2022-03-02,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-29,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-09,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-11-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-17,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-13,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-03-30,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-03-06,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-04,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-18,,,,81,0,29,,,,
,Malaysia,2020-02-18,,,,22,0,13,,,,
Unknown,Malaysia,2021-12-10,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-12,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-30,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-22,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-02-26,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-26,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-22,,,,85,0,37,,,,
,Malaysia,2020-02-22,,,,22,0,15,,,,
Unknown,Malaysia,2022-07-01,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-03,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-16,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-18,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-11,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-19,,,,84,0,34,,,,
,Malaysia,2020-02-19,,,,22,0,15,,,,
Unknown,Malaysia,2022-05-28,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-08,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-18,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-01-27,,,,5,,,,,,
,Malaysia,2020-01-27,,,,4,,,,,,
Unknown,Malaysia,2022-10-01,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-03,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-08,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-13,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-03-28,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-02-11,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-10-16,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-09-28,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-18,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-12,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-01,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-08,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-08,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-28,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-13,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-11,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-08,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-07,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-17,,,,77,0,24,,,,
,Malaysia,2020-02-17,,,,22,0,7,,,,
Unknown,Malaysia,2022-10-20,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-25,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-12,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-15,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-29,,,,102,0,72,,,,
,Malaysia,2020-02-29,,,,25,0,18,,,,
Unknown,Malaysia,2021-10-07,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-01-24,,,,3,,,,,,
Unknown,Malaysia,2021-10-24,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-26,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-28,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-18,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-01-31,,,,13,,,,,,
,Malaysia,2020-01-31,,,,8,,,,,,
Unknown,Malaysia,2021-11-01,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-03,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-11,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-26,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-02-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-26,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-21,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-14,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-31,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-30,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-03-06,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-26,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-03-26,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-08,,,,33,0,2,,,,
,Malaysia,2020-02-08,,,,16,0,1,,,,
Unknown,Malaysia,2022-09-06,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-22,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-31,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-10-14,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-22,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-22,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-25,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-23,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-15,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-11-25,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-17,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-02-13,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-01-30,,,,10,,,,,,
,Malaysia,2020-01-30,,,,8,,,,,,
Unknown,Malaysia,2022-10-17,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-10-18,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-06,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-11,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-06,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-21,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-10-03,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-30,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-21,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-16,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-02-03,,,,18,0,0,,,,
,Malaysia,2020-02-03,,,,8,0,0,,,,
Unknown,Malaysia,2023-02-01,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-06,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-28,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-03-07,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-09,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-09,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-10,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-12,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-09,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-30,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-13,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-22,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-11-29,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-16,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-23,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-16,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-04,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-09-27,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-16,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-06,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-06,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-21,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-01-04,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-09,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-24,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-26,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-30,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-10-29,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-03-07,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-23,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-12-10,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-05,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-02-25,,,,0,0,,,,,"Unknown, Malaysia"
,Singapore,2020-01-23,,,,1,,,,,,
,Malaysia,2020-01-23,,,,,,,,,,
,Singapore,2020-02-23,,,,89,0,51,,,,
,Malaysia,2020-02-23,,,,22,0,15,,,,
Unknown,Malaysia,2022-12-02,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-05-15,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-11-16,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-24,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-07-18,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2021-12-11,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-08-13,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-06-02,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-04-29,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-01-10,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2023-02-25,,,,0,0,,,,,"Unknown, Malaysia"
Unknown,Malaysia,2022-09-29,,,,0,0,,,,,"Unknown, Malaysia"
Negeri Sembilan,Malaysia,2022-05-26,2.7258,101.9424,POINT(101.9424 2.7258),204482,1475,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2023-02-13,2.7258,101.9424,POINT(101.9424 2.7258),231026,1536,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-02-16,2.7258,101.9424,POINT(101.9424 2.7258),129484,1346,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2021-10-06,2.7258,101.9424,POINT(101.9424 2.7258),98264,1202,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-07-14,2.7258,101.9424,POINT(101.9424 2.7258),210002,1482,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-10-03,2.7258,101.9424,POINT(101.9424 2.7258),222443,1509,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-01-06,2.7258,101.9424,POINT(101.9424 2.7258),114279,1323,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2021-10-31,2.7258,101.9424,POINT(101.9424 2.7258),102954,1237,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2021-12-22,2.7258,101.9424,POINT(101.9424 2.7258),112413,1310,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-08-24,2.7258,101.9424,POINT(101.9424 2.7258),218404,1501,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-11-28,2.7258,101.9424,POINT(101.9424 2.7258),229117,1523,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-08-09,2.7258,101.9424,POINT(101.9424 2.7258),215348,1495,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-11-13,2.7258,101.9424,POINT(101.9424 2.7258),227738,1520,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2021-12-07,2.7258,101.9424,POINT(101.9424 2.7258),109915,1287,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-02-01,2.7258,101.9424,POINT(101.9424 2.7258),119654,1335,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-10-18,2.7258,101.9424,POINT(101.9424 2.7258),223644,1510,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-06-08,2.7258,101.9424,POINT(101.9424 2.7258),205543,1477,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-03-22,2.7258,101.9424,POINT(101.9424 2.7258),181326,1425,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-12-07,2.7258,101.9424,POINT(101.9424 2.7258),229693,1525,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2021-10-19,2.7258,101.9424,POINT(101.9424 2.7258),100647,1217,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2023-03-09,2.7258,101.9424,POINT(101.9424 2.7258),231174,1537,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2021-11-27,2.7258,101.9424,POINT(101.9424 2.7258),108190,1267,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-07-29,2.7258,101.9424,POINT(101.9424 2.7258),213137,1487,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-01-14,2.7258,101.9424,POINT(101.9424 2.7258),115403,1326,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-09-25,2.7258,101.9424,POINT(101.9424 2.7258),221698,1509,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2023-02-20,2.7258,101.9424,POINT(101.9424 2.7258),231079,1537,,,,,"Negeri Sembilan, Malaysia"
Negeri Sembilan,Malaysia,2022-10-25,2.7258,101.9424,POINT(101.9424 2.7258),224451,1512,,,,,"Negeri Sembilan, Malaysia"
